Sample1,Sample2,Cozero,Isrep,PearsonR,Rsquared,NMI,Spearman
ENCLB621FEI,ENCLB605LCC,False,False,0.7177333430177195,0.5151411516793915,0.5507374340838995,0.7599244864454626
ENCLB621FEI,ENCLB293SLX,True,False,0.3641477322844986,0.13260357092794287,0.1750371216871817,0.3390741732815624
ENCLB621FEI,ENCLB293SLX,False,False,0.7373595588837518,0.5436991190772411,0.5705294572862925,0.7740330017713564
ENCLB621FEI,ENCLB907YRF,True,False,0.5050728954757175,0.2550986297442251,0.2056993971227474,0.4028035927371737
ENCLB621FEI,ENCLB907YRF,False,False,0.7252822587831441,0.5260343549055796,0.5610640596856379,0.7699090362078891
ENCLB621FEI,ENCLB918NXF,True,False,0.5349559381327922,0.28617785574353577,0.256762881147741,0.44403358172163493
ENCLB621FEI,ENCLB918NXF,False,False,0.7480826333075815,0.5596276262564055,0.5804503032602766,0.7923286969496344
ENCLB621FEI,ENCLB817BKI,True,False,0.4614870501532351,0.21297029745913454,0.23685967202839014,0.4150404344321147
ENCLB621FEI,ENCLB817BKI,False,False,0.7322490013749057,0.5361886000145466,0.5583056233997988,0.7654077648861257
ENCLB621FEI,ENCLB734LAL,True,False,0.4023579433196557,0.16189191455242327,0.19931860984228983,0.368237891741336
ENCLB621FEI,ENCLB734LAL,False,False,0.7600037227644706,0.5776056586158542,0.590186566161034,0.7912323052012756
ENCLB621FEI,ENCLB432QLN,True,False,0.525604560600984,0.2762601541245535,0.27561034126559536,0.45771198263797713
ENCLB621FEI,ENCLB432QLN,False,False,0.7879559955938809,0.620874650992344,0.6026645302859487,0.8018449187095156
ENCLB074EQT,ENCLB404SKN,True,False,0.4365893060097844,0.19061022212210518,0.21120407681837938,0.3948767544912532
ENCLB074EQT,ENCLB404SKN,False,False,0.7034192175251226,0.49479859558365574,0.5497571299285533,0.7619151400239024
ENCLB074EQT,ENCLB324GIU,True,True,0.8056505693938776,0.6490728399646791,0.5640107679511952,0.706077398361898
ENCLB074EQT,ENCLB324GIU,False,True,0.9031743414427764,0.8157238910405928,0.7591392904122767,0.8966184950457388
ENCLB074EQT,ENCLB584REF,True,False,0.5001623575903491,0.25016238395033624,0.1834578526251337,0.3828617149322924
ENCLB074EQT,ENCLB584REF,False,False,0.672168771359018,0.4518108571902918,0.5168084885861383,0.7406323717288832
ENCLB074EQT,ENCLB758GEG,True,False,0.4685136561820763,0.2195050460290968,0.21438146329505797,0.40951149989348967
ENCLB074EQT,ENCLB758GEG,False,False,0.7048349648799377,0.496792327717303,0.560494448908858,0.7784148009205616
ENCLB074EQT,ENCLB605LCC,True,False,0.4488196984669818,0.20143912173199244,0.22024915495657885,0.4034700412398372
ENCLB074EQT,ENCLB605LCC,False,False,0.7032978952111495,0.49462792940843303,0.5453954687049873,0.7584011319266009
ENCLB074EQT,ENCLB293SLX,True,False,0.3734626075943287,0.13947431927115553,0.1728908538114382,0.3386890307324425
ENCLB074EQT,ENCLB293SLX,False,False,0.7291147098306354,0.5316082600914117,0.5748870573126825,0.7788009459256643
ENCLB074EQT,ENCLB907YRF,True,False,0.47022516624260435,0.2211117069678849,0.1861169300189033,0.3857337599431697
ENCLB074EQT,ENCLB907YRF,False,False,0.6948628888547933,0.48283443430762885,0.5342025936587811,0.7519517427780292
ENCLB074EQT,ENCLB918NXF,True,False,0.4829157288007201,0.23320760112313063,0.2179421643500542,0.4118492886266875
ENCLB074EQT,ENCLB918NXF,False,False,0.7128481999472188,0.50815255616799,0.5606917841601007,0.7781667638813217
ENCLB074EQT,ENCLB817BKI,True,False,0.4384258832532825,0.1922172551064209,0.21133557210347811,0.39175136835985447
ENCLB074EQT,ENCLB817BKI,False,False,0.7128027873675045,0.5080878136788838,0.5506280192807209,0.7625223259779476
ENCLB074EQT,ENCLB734LAL,True,False,0.39676385719655893,0.15742155837749142,0.18363637630446153,0.35090392938554904
ENCLB074EQT,ENCLB734LAL,False,False,0.7431145967236709,0.5522193038637839,0.5830839246357067,0.7865718918006069
ENCLB074EQT,ENCLB432QLN,True,False,0.4839241743012227,0.23418260647312017,0.24047111903122004,0.42866111335954243
ENCLB074EQT,ENCLB432QLN,False,False,0.7585724380348362,0.5754321437461154,0.5868515389681792,0.7924743199020412
ENCLB074EQT,ENCLB621FEI,True,False,0.44749729234610375,0.20025382665709424,0.2255317460684588,0.4041993630611717
ENCLB074EQT,ENCLB621FEI,False,False,0.767458311436282,0.5889922597926291,0.5961012859122766,0.797268806172862
ENCLB984XHJ,ENCLB404SKN,True,False,0.5041806640960629,0.254198142048347,0.24888255085424815,0.4279784242088399
ENCLB984XHJ,ENCLB404SKN,False,False,0.7352630676980436,0.5406117787207378,0.5560964492261123,0.7675088903293213
ENCLB984XHJ,ENCLB324GIU,True,False,0.4536186582227272,0.20576988708778737,0.20725539676300786,0.39422735048523055
ENCLB984XHJ,ENCLB324GIU,False,False,0.7317140092656418,0.5354053913555997,0.5754992643572996,0.7838809791187845
ENCLB984XHJ,ENCLB584REF,True,False,0.4519954962606181,0.20429992863988242,0.15993377611886148,0.34963359881219935
ENCLB984XHJ,ENCLB584REF,False,False,0.6490018787998867,0.4212034386857828,0.5112648050928609,0.7323131903176862
ENCLB984XHJ,ENCLB758GEG,True,False,0.4210837443183299,0.17731151972914463,0.180244078839887,0.3654682120235292
ENCLB984XHJ,ENCLB758GEG,False,False,0.6826841604016453,0.4660576628632993,0.5464359250323741,0.7647409235535344
ENCLB984XHJ,ENCLB605LCC,True,False,0.5092150284862278,0.2592999452362298,0.2512483277061289,0.4294334171003807
ENCLB984XHJ,ENCLB605LCC,False,False,0.7331000553932159,0.5374356912175362,0.5520457995827589,0.7631161404733385
ENCLB984XHJ,ENCLB293SLX,True,True,0.7660729126701138,0.5868677075268718,0.5561043347585873,0.6896249765726166
ENCLB984XHJ,ENCLB293SLX,False,True,0.901031975045739,0.8118586200548251,0.75816193276243,0.8963453165225843
ENCLB984XHJ,ENCLB907YRF,True,False,0.4274315139714778,0.1826976991359496,0.1613522555375358,0.3490770167215082
ENCLB984XHJ,ENCLB907YRF,False,False,0.6754625125264391,0.45624960582852986,0.5258851678010988,0.7414269477486229
ENCLB984XHJ,ENCLB918NXF,True,False,0.4198585098870881,0.17628116832460608,0.17921850289702326,0.36520177124439346
ENCLB984XHJ,ENCLB918NXF,False,False,0.682731487006343,0.4661222833498923,0.5450432349388155,0.7636733980300793
ENCLB984XHJ,ENCLB817BKI,True,False,0.497692840583573,0.2476981635681458,0.2457976484217093,0.42155934271413903
ENCLB984XHJ,ENCLB817BKI,False,False,0.739234305385163,0.5464673582582844,0.5552140998129987,0.7665262422116382
ENCLB984XHJ,ENCLB734LAL,True,True,0.8106355134847705,0.6571299357227175,0.6383753903820442,0.7377251877270002
ENCLB984XHJ,ENCLB734LAL,False,True,0.9224306878346377,0.8508783738590827,0.7994414114998795,0.9150187176170957
ENCLB984XHJ,ENCLB432QLN,True,False,0.48383570734452985,0.23409699170158155,0.23952699010810935,0.42332370392124075
ENCLB984XHJ,ENCLB432QLN,False,False,0.7584053420761594,0.5751786628896564,0.5844823417711184,0.7893413902293491
ENCLB984XHJ,ENCLB621FEI,True,False,0.4197466422835121,0.17618724370828268,0.21151783240935101,0.3877751127419569
ENCLB984XHJ,ENCLB621FEI,False,False,0.7561759416214436,0.5718020546870769,0.5893103014662844,0.7915915196543685
ENCLB984XHJ,ENCLB074EQT,True,False,0.4141781910029109,0.17154357390244376,0.1931551512966059,0.3678751530426326
ENCLB984XHJ,ENCLB074EQT,False,False,0.7406387618528524,0.5485457755589261,0.5818750760140361,0.786407293222235
ENCLB937FOM,ENCLB404SKN,True,False,0.5718269211468063,0.3269860277482359,0.2944445810464469,0.501743953422311
ENCLB937FOM,ENCLB404SKN,False,False,0.7571422334429092,0.5732643616629168,0.569294989515798,0.7831853695255102
ENCLB937FOM,ENCLB324GIU,True,False,0.5786557265929934,0.3348424499188651,0.29724401700335923,0.5066676024972615
ENCLB937FOM,ENCLB324GIU,False,False,0.776561804642522,0.6030482364296506,0.5975079358422871,0.8062245668053631
ENCLB937FOM,ENCLB584REF,True,False,0.6539169877569546,0.42760742687712916,0.2960513337566948,0.5196425452369198
ENCLB937FOM,ENCLB584REF,False,False,0.7642703271700757,0.5841091329926545,0.5665890106700388,0.7866138970035981
ENCLB937FOM,ENCLB758GEG,True,False,0.5902445365025355,0.34838861287109296,0.30170575317478804,0.5107984482087413
ENCLB937FOM,ENCLB758GEG,False,False,0.7605096796031363,0.578374972770065,0.5809433493588296,0.7993007080180147
ENCLB937FOM,ENCLB605LCC,True,False,0.5816274693905408,0.3382905131496444,0.30324582527637733,0.5102296117572023
ENCLB937FOM,ENCLB605LCC,False,False,0.7585484266359515,0.5753957155518774,0.5675969359231561,0.7818455101966154
ENCLB937FOM,ENCLB293SLX,True,False,0.43979681461803655,0.1934212381481716,0.1979650920263957,0.37773034713445597
ENCLB937FOM,ENCLB293SLX,False,False,0.7263928765846245,0.5276466111528855,0.5576837448283525,0.7654777454615775
ENCLB937FOM,ENCLB907YRF,True,False,0.6039388119489427,0.3647420885783004,0.28726327533397794,0.5112452781053279
ENCLB937FOM,ENCLB907YRF,False,False,0.7623246066660082,0.5811388059284841,0.5715598667643506,0.7896690359626681
ENCLB937FOM,ENCLB918NXF,True,False,0.6183654822522088,0.3823758696410067,0.32005186740835934,0.5289356871996787
ENCLB937FOM,ENCLB918NXF,False,False,0.7770066805578708,0.603739381631561,0.5900224217099309,0.8057597485536316
ENCLB937FOM,ENCLB817BKI,True,False,0.575108291189701,0.3307495465951379,0.29278048473006024,0.49662153202284864
ENCLB937FOM,ENCLB817BKI,False,False,0.7638228810696717,0.5834253936455738,0.5703674997694106,0.782377416389901
ENCLB937FOM,ENCLB734LAL,True,False,0.47786405070406174,0.2283540509552941,0.22246044252878822,0.39994493747991755
ENCLB937FOM,ENCLB734LAL,False,False,0.7496850599282003,0.5620276890795494,0.576284977902895,0.7794234855613895
ENCLB937FOM,ENCLB432QLN,True,True,0.8350985742053414,0.697389628639794,0.6434064375947997,0.7707100747380694
ENCLB937FOM,ENCLB432QLN,False,True,0.9169772904568634,0.8408473512136108,0.7833651661605869,0.9095826221348924
ENCLB937FOM,ENCLB621FEI,True,False,0.5485570119821024,0.3009147953947324,0.2793583519035726,0.46502749478451355
ENCLB937FOM,ENCLB621FEI,False,False,0.7875326018660221,0.6202075990018665,0.6057191692030701,0.8018131493361541
ENCLB937FOM,ENCLB074EQT,True,False,0.4999776308643643,0.24997763136474255,0.23948983155097042,0.43210354014128033
ENCLB937FOM,ENCLB074EQT,False,False,0.7528003013535521,0.5667082937179989,0.5794304243751449,0.7862225334712142
ENCLB937FOM,ENCLB984XHJ,True,False,0.5014219878121549,0.25142400986149277,0.24033797302225804,0.42716927344186983
ENCLB937FOM,ENCLB984XHJ,False,False,0.7537051704725948,0.5680714839971232,0.5779971353807654,0.7835292039743251
ENCLB715JYV,ENCLB404SKN,True,False,0.44822587661908203,0.20090643647094455,0.2299889787221982,0.4024400360726779
ENCLB715JYV,ENCLB404SKN,False,False,0.7198063724781767,0.5181212138601916,0.5551439136199747,0.7617795927073341
ENCLB715JYV,ENCLB324GIU,True,False,0.4846387478527716,0.23487471592030235,0.23950831931472857,0.4233937077098525
ENCLB715JYV,ENCLB324GIU,False,False,0.7599695767092552,0.5775537575236446,0.595541161722752,0.7984005491375926
ENCLB715JYV,ENCLB584REF,True,False,0.5133324794152554,0.2635102344226136,0.18827155978289206,0.3772192382006393
ENCLB715JYV,ENCLB584REF,False,False,0.6878427907158509,0.4731277047397698,0.5392973160815944,0.7532617763350743
ENCLB715JYV,ENCLB758GEG,True,False,0.5169947296786253,0.2672835505154748,0.23985707434916148,0.422618244601664
ENCLB715JYV,ENCLB758GEG,False,False,0.7407183085273563,0.5486636125876279,0.5807030780805302,0.7910120990831346
ENCLB715JYV,ENCLB605LCC,True,False,0.4537127632844886,0.2058552715672464,0.2348594112540235,0.40648169605748685
ENCLB715JYV,ENCLB605LCC,False,False,0.7160650921614944,0.5127492162122494,0.5501027894464771,0.7569621274633026
ENCLB715JYV,ENCLB293SLX,True,False,0.3627558777639708,0.1315918268523089,0.17718139695095628,0.3380257777185341
ENCLB715JYV,ENCLB293SLX,False,False,0.7430753957200374,0.5521610437244903,0.5768588250473649,0.7787229100132115
ENCLB715JYV,ENCLB907YRF,True,False,0.4886161389204825,0.23874573121356024,0.19233831877629254,0.38257667549448915
ENCLB715JYV,ENCLB907YRF,False,False,0.7185504922307853,0.5163148098851038,0.558875034012684,0.766004355079279
ENCLB715JYV,ENCLB918NXF,True,False,0.5179873526750182,0.26831089753127363,0.24110756565179445,0.4227698454925219
ENCLB715JYV,ENCLB918NXF,False,False,0.7414638246583815,0.549768603277035,0.577810264988648,0.7886643677391122
ENCLB715JYV,ENCLB817BKI,True,False,0.4544156446726713,0.20649357812327948,0.23283360700965725,0.4031659815861945
ENCLB715JYV,ENCLB817BKI,False,False,0.732533041610475,0.536604657051094,0.559507585499212,0.7644855829523838
ENCLB715JYV,ENCLB734LAL,True,False,0.4026164641715484,0.1621000172219997,0.20175596396041182,0.368009461027276
ENCLB715JYV,ENCLB734LAL,False,False,0.766498061063281,0.5875192776137692,0.5978071752052968,0.7966020065063182
ENCLB715JYV,ENCLB432QLN,True,False,0.5069888323540336,0.25703767613170636,0.2602430925505528,0.4364490621900059
ENCLB715JYV,ENCLB432QLN,False,False,0.7839941680227258,0.6146468554936461,0.6011064714804063,0.798817921023539
ENCLB715JYV,ENCLB621FEI,True,True,0.7863606587676352,0.6183630856574691,0.6404754501518434,0.7481127366963459
ENCLB715JYV,ENCLB621FEI,False,True,0.9225013367440137,0.8510087162944922,0.8047571386545517,0.9194559449942049
ENCLB715JYV,ENCLB074EQT,True,False,0.43117689557882743,0.18591351528099506,0.21600950131522578,0.3894221451281352
ENCLB715JYV,ENCLB074EQT,False,False,0.7653719530362788,0.5857942264945678,0.5956186207820008,0.7964663610229092
ENCLB715JYV,ENCLB984XHJ,True,False,0.4164872082784832,0.17346159465960462,0.21111015534558888,0.38278139939967665
ENCLB715JYV,ENCLB984XHJ,False,False,0.7595646192371179,0.576938410796828,0.5926500758161798,0.7937978562854593
ENCLB715JYV,ENCLB937FOM,True,False,0.52710826057324,0.27784311836454667,0.2607703991682407,0.43979997352288597
ENCLB715JYV,ENCLB937FOM,False,False,0.7805663288812145,0.6092837937830963,0.6008744195882078,0.7962397316636879
